Date,MinTemp,MaxTemp,Rainfall
2019-04-26,7.4,12.7,1.4
2019-04-27,6.2,15.9,0.2
2019-04-28,10.9,14.4,0.2
2019-04-29,7.9,18.7,0.0
2019-04-30,8.5,22.1,0.0
2019-05-01,10.2,20.200000000000003,0.0
2019-05-02,10.2,18.3,0.8
2019-05-03,12.2,19.3,1.6
2019-05-04,9.1,15.3,0.2
2019-05-05,9.2,13.6,0.0
2019-05-06,10.4,13.1,0.2
2019-05-07,4.1,16.0,0.0
2019-05-08,5.9,16.1,0.0
2019-05-09,7.8,14.7,0.0
2019-05-10,9.8,12.1,0.6
2019-05-11,5.3,16.0,0.0
2019-05-12,9.1,17.8,0.0
2019-05-13,8.2,19.0,0.0
2019-05-14,10.3,15.2,4.8
2019-05-15,10.4,19.7,0.0
2019-05-16,7.5,17.7,0.0
2019-05-17,7.2,17.5,0.0
2019-05-18,10.9,19.2,0.0
2019-05-19,6.3,15.4,0.0
2019-05-20,5.0,14.2,0.0
2019-05-21,7.5,18.1,0.4
2019-05-22,10.0,17.5,0.0
2019-05-23,10.9,17.9,0.2
2019-05-24,8.3,18.5,0.0
2019-05-25,10.4,16.4,0.4
2019-05-26,9.7,14.5,0.2
2019-05-27,5.8,12.3,1.4
2019-05-28,6.6,11.0,2.4
2019-05-29,3.1,10.1,3.8
2019-05-30,5.5,13.7,7.2
2019-05-31,7.6,14.2,0.0
2019-06-01,5.9,17.0,0.0
2019-06-02,5.3,10.8,0.0
2019-06-03,6.6,10.2,7.2
2019-06-04,4.4,11.3,0.4
2019-06-05,3.3,14.7,0.0
2019-06-06,9.4,17.1,0.0
2019-06-07,7.9,17.0,0.2
2019-06-08,3.2,12.8,0.0
2019-06-09,5.2,13.2,0.0
2019-06-10,7.7,14.5,0.8
2019-06-11,9.1,17.6,1.0
2019-06-12,7.0,12.8,0.0
2019-06-13,6.6,15.6,3.2
2019-06-14,8.6,13.7,0.0
2019-06-15,5.7,13.2,0.0
2019-06-16,3.2,12.8,0.2
2019-06-17,4.4,12.0,0.0
2019-06-18,5.2,14.5,0.0
2019-06-19,6.7,10.6,2.6
2019-06-20,3.7,12.1,0.0
2019-06-21,5.1,11.7,3.6
2019-06-22,4.6,10.8,0.0
2019-06-23,1.1,12.4,0.0
2019-06-24,1.8,10.0,0.2
2019-06-25,-0.2,9.9,0.0
2019-06-26,2.1,14.2,0.0
2019-06-27,3.9,12.7,0.0
2019-06-28,4.9,18.1,0.0
2019-06-29,11.1,17.8,0.0
2019-06-30,10.5,15.5,0.0
2019-07-01,10.0,17.9,1.0
2019-07-02,8.1,12.0,10.0
2019-07-03,5.5,14.5,4.0
2019-07-04,4.1,12.7,0.0
2019-07-05,2.4,12.5,0.0
2019-07-06,2.1,11.6,0.0
2019-07-07,3.8,12.2,0.0
2019-07-08,3.2,14.5,0.8
2019-07-09,6.4,13.9,0.0
2019-07-10,8.4,16.2,0.0
2019-07-11,7.9,14.1,1.6
2019-07-12,6.2,9.3,7.6
2019-07-13,4.8,9.4,3.4
2019-07-14,5.3,10.6,5.8
2019-07-15,4.5,15.7,2.0
2019-07-16,9.5,13.9,0.0
2019-07-17,9.7,13.3,0.0
2019-07-18,5.1,11.4,7.2
2019-07-19,7.0,14.9,0.2
2019-07-20,4.6,15.3,0.0
2019-07-21,6.9,15.4,0.0
2019-07-22,7.0,17.7,0.2
2019-07-23,8.9,12.7,0.2
2019-07-24,5.6,13.4,0.0
2019-07-25,7.2,16.8,0.0
2019-07-26,9.6,14.6,1.2
2019-07-27,1.9,11.7,0.0
2019-07-28,5.9,14.3,0.0
2019-07-29,7.9,11.5,1.4
2019-07-30,3.7,11.4,0.0
2019-07-31,1.8,12.8,0.0
2019-08-01,5.3,13.3,0.0
2019-08-02,3.5,13.8,0.0
2019-08-03,6.8,10.8,2.4
2019-08-04,3.1,11.4,0.2
2019-08-05,2.4,13.7,0.2
2019-08-06,4.5,17.1,0.0
2019-08-07,7.4,12.4,0.0
2019-08-08,2.0,9.2,0.0
2019-08-09,1.2,11.2,0.4
2019-08-10,3.7,8.8,14.0
2019-08-11,6.6,11.3,11.2
2019-08-12,4.4,13.1,1.8
2019-08-13,6.1,16.6,0.0
2019-08-14,3.3,15.6,0.0
2019-08-15,6.9,18.5,0.0
2019-08-16,7.9,11.4,1.2
2019-08-17,6.4,15.0,0.6
2019-08-18,7.0,17.7,0.0
2019-08-19,4.4,13.9,0.6
2019-08-20,5.5,16.0,3.6
2019-08-21,5.8,11.6,16.8
2019-08-22,4.1,10.9,21.8
2019-08-23,1.9,16.2,0.2
2019-08-24,7.9,17.9,0.0
2019-08-25,4.7,11.5,22.8
2019-08-26,5.6,14.8,0.0
2019-08-27,9.4,14.8,0.2
2019-08-28,8.1,10.1,1.6
2019-08-29,2.9,13.6,0.6
2019-08-30,2.6,15.5,0.0
2019-08-31,4.7,18.2,0.0
2019-09-01,8.6,14.6,0.0
2019-09-02,6.4,18.6,0.8
2019-09-03,9.2,20.3,0.0
2019-09-04,7.9,16.7,0.0
2019-09-05,6.3,15.2,0.0
2019-09-06,3.5,11.0,0.0
2019-09-07,8.2,9.9,13.0
2019-09-08,3.7,14.9,4.2
2019-09-09,5.7,13.1,2.6
2019-09-10,4.4,17.4,0.0
2019-09-11,7.5,21.5,0.0
2019-09-12,11.7,18.1,4.8
2019-09-13,5.6,15.4,3.7
2019-09-14,8.6,17.4,2.6
2019-09-15,12.8,17.7,0.0
2019-09-16,4.7,11.8,4.8
2019-09-17,1.4,14.8,0.0
2019-09-18,5.1,17.9,0.0
2019-09-19,5.4,22.0,0.0
2019-09-20,11.1,27.2,0.0
2019-09-21,12.2,21.7,0.0
2019-09-22,7.4,14.4,0.0
2019-09-23,5.5,15.5,0.0
2019-09-24,8.5,14.8,0.0
2019-09-25,5.6,14.1,0.0
2019-09-26,7.9,19.4,0.0
2019-09-27,12.2,18.9,0.0
2019-09-28,4.3,16.9,0.0
2019-09-29,8.4,15.0,1.6
2019-09-30,6.9,15.6,0.2
2019-10-01,3.5,16.5,0.0
2019-10-02,5.0,18.9,0.2
